"","celltype","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","module","database"
"1","Myocytes","GO:0050680","negative regulation of epithelial cell proliferation","5/35","133/13010",0.037593984962406,13.9742212674544,7.81091782248284,2.62747738984729e-05,0.0449035885924901,0.0345720709190433,"Gas1/Pten/Sav1/Sfrp1/Tgfb1",5,"darkred","GO_BP"
"2","Myocytes","GO:0001558","regulation of cell growth","7/35","377/13010",0.0185676392572944,6.90185676392573,6.0396029406915,5.41207607442241e-05,0.0462461900559395,0.0356057636475158,"Gas1/Kazald1/Pten/Rab21/Sfrp1/Srf/Tgfb1",7,"darkred","GO_BP"
"3","Leukocytes","GO:1902916","positive regulation of protein polyubiquitination","2/12","19/13010",0.105263157894737,114.122807017544,14.992704999017,0.000132209977351039,0.0261775755155057,0.0205969227873197,"Nmi/Spsb4",2,"darkgrey","GO_BP"
"4","Leukocytes","GO:1902914","regulation of protein polyubiquitination","2/12","29/13010",0.0689655172413793,74.7701149425287,12.0836934087038,0.000312297220826186,0.0309174248617925,0.0243263098327766,"Nmi/Spsb4",2,"darkgrey","GO_BP"
"5","SmoothMuscleCells","GO:0045668","negative regulation of osteoblast differentiation","2/5","53/13010",0.0377358490566038,98.188679245283,13.9012279999083,0.000161565645903241,0.0219729278428407,0.0112245606627515,"Igfbp5/Ipo7",2,"darkgreen","GO_BP"
"6","EndocardialCells","GO:0006397","mRNA processing","21/215","427/13010",0.0491803278688525,2.97598170034312,5.38177824950637,8.1731475430065e-06,0.0235468380714017,0.0234440284786239,"Armc7/Cbll1/Cdk9/Celf1/Cnot6l/Ddx17/Ddx42/Hnrnpa3/Hnrnph1/Lsm2/Mbnl2/Papola/Phf5a/Rbm7/Rbpms/Rprd1a/Snrpd2/Ubl5/Upf3b/Xab2/Zfp830",21,"turquoise","GO_BP"
"7","Leukocytes","GO:0002181","cytoplasmic translation","102/2493","207/13010",0.492753623188406,2.57149002714848,11.0962974085575,7.09155117627478e-23,3.99679824294847e-19,3.54204319278146e-19,"Akt1/Akt1s1/Akt2/Alkbh3/Ang/Ckap5/Cpeb2/Cpeb4/Csde1/Ddrgk1/Denr/Dhx29/Eef2/Eif2s2/Eif2s3x/Eif3c/Eif3e/Eif3f/Eif3h/Eif3k/Eif4a1/Eif4ebp1/Elac1/Fau/Fmr1/Fxr1/Gpr155/Gtpbp2/Hnrnpu/Impact/Mcts1/Nck1/Ogt/Plxnb2/Rchy1/Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Rps10/Rps11/Rps12/Rps13/Rps14/Rps15/Rps15a/Rps16/Rps17/Rps18/Rps19/Rps2/Rps20/Rps23/Rps24/Rps25/Rps26/Rps27a/Rps3/Rps4x/Rps5/Rps6/Rps7/Rps8/Rps9/Rraga/Rragc/Sh3bgrl/Tcf25/Uba52/Ufsp2/Usp4/Ybx1",102,"turquoise","GO_BP"
"8","Leukocytes","GO:0140241","translation at synapse","38/2493","48/13010",0.791666666666667,4.13140125685252,10.5818229492426,3.66481873529724e-19,6.88497279737841e-16,6.10160171894224e-16,"Eef2/Rpl10/Rpl10a/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl22/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl32/Rpl34/Rpl35/Rpl36/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp2/Rps10/Rps11/Rps12/Rps14/Rps15a/Rps16/Rps24/Rps26/Rps27a/Rps5/Uba52",38,"turquoise","GO_BP"
"9","Leukocytes","GO:0140242","translation at postsynapse","38/2493","48/13010",0.791666666666667,4.13140125685252,10.5818229492426,3.66481873529724e-19,6.88497279737841e-16,6.10160171894224e-16,"Eef2/Rpl10/Rpl10a/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl22/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl32/Rpl34/Rpl35/Rpl36/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp2/Rps10/Rps11/Rps12/Rps14/Rps15a/Rps16/Rps24/Rps26/Rps27a/Rps5/Uba52",38,"turquoise","GO_BP"
"10","Leukocytes","GO:0140236","translation at presynapse","37/2493","47/13010",0.787234042553192,4.10826911095749,10.3932635495077,1.533907992121e-18,2.1612763608985e-15,1.91536669016162e-15,"Rpl10/Rpl10a/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl22/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl32/Rpl34/Rpl35/Rpl36/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp2/Rps10/Rps11/Rps12/Rps14/Rps15a/Rps16/Rps24/Rps26/Rps27a/Rps5/Uba52",37,"turquoise","GO_BP"
"11","Leukocytes","GO:0060142","regulation of syncytium formation by plasma membrane fusion","42/2493","70/13010",0.6,3.13116726835138,8.70435466575023,5.10131229035084e-14,5.75019921368346e-11,5.09594248793994e-11,"Adam9/Camk1/Capn2/Ehd1/Gdf15/Mapk14/Plekho1/Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Stat1/Trem2/Uba52",42,"turquoise","GO_BP"
"12","Leukocytes","GO:1901739","regulation of myoblast fusion","38/2493","61/13010",0.622950819672131,3.25093869391674,8.57921650901625,1.49250483220813e-13,1.40195953905417e-10,1.24244481207501e-10,"Capn2/Ehd1/Gdf15/Mapk14/Plekho1/Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Uba52",38,"turquoise","GO_BP"
"13","Leukocytes","GO:1901740","negative regulation of myoblast fusion","33/2493","49/13010",0.673469387755102,3.51457550529237,8.585797170833,2.28783636089061e-13,1.84203510428278e-10,1.63244865149262e-10,"Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Uba52",33,"turquoise","GO_BP"
"14","Leukocytes","GO:0034242","negative regulation of syncytium formation by plasma membrane fusion","34/2493","52/13010",0.653846153846154,3.41216945910087,8.48550429528903,3.67495187731799e-13,2.58900359757052e-10,2.29442719182551e-10,"Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Stat1/Uba52",34,"turquoise","GO_BP"
"15","Leukocytes","GO:0007033","vacuole organization","91/2493","245/13010",0.371428571428571,1.93834164231276,7.21889594611765,2.48270821600683e-11,1.55472705615716e-08,1.3778304660763e-08,"Abca1/Acp2/Aktip/Atf2/Atg4c/Atg5/Atg7/Atp6ap2/Bnip3/Chmp1a/Chmp2a/Chmp2b/Chmp3/Chmp5/Chmp6/Chmp7/Cln3/Cln5/Cln6/Cln8/Creg1/Csnk1a1/Ctsd/Efnb1/Ehmt2/Ext1/F830016B08Rik/Fez2/Flcn/Fnip1/Gaa/Gabarap/Gabarapl1/Gm12250/Grn/Gusb/Hexa/Hexb/Hook3/Iigp1/Irgm1/Lamp1/Lamp2/Lipa/Lrsam1/Man2a1/Map1lc3b/Mapk3/Nupr1/Osbpl11/Osbpl9/P2rx7/Pacs2/Pik3c2a/Pip4k2a/Ppp3cb/Ppt1/Rab14/Rab33b/Rab34/Rab3gap1/Ralb/Rbx1/Rraga/Rragc/Scfd1/Sh3glb1/Snapin/Snx30/Snx4/Stx12/Stx17/Tcirg1/Tfe3/Tmem106b/Tmem165/Tmem175/Tom1/Tpcn2/Tpp1/Ubqln2/Ulk1/Ulk2/Usp7/Vma21/Vmp1/Vps35/Vps4b/Wdr45/Wipi1/Zkscan3",91,"turquoise","GO_BP"
"16","Leukocytes","GO:0016197","endosomal transport","89/2493","249/13010",0.357429718875502,1.86528706079835,6.71204234676775,4.19655871022549e-10,2.24939619780937e-07,1.99346026644605e-07,"Abca1/Acap2/Aktip/Ankfy1/Ankrd27/Ankrd50/Arfip1/Arhgap1/Atp6ap1/Bloc1s1/Cdc42/Chmp1a/Chmp2a/Chmp2b/Chmp3/Chmp5/Chmp6/Chmp7/Cln5/Cltc/Commd1/Ctsd/Dab2/Dctn1/Dnm1l/Ehbp1l1/Ehd1/Ehd4/Evi5/Flna/Gga1/Hgs/Hook3/Itsn1/Leprot/Map2k2/Mapk1/Mapk3/Mon2/Msn/Plekhj1/Rab10/Rab11a/Rab12/Rab14/Rab35/Rab5a/Rab5c/Rab8a/Rab8b/Rab9/Rdx/Reps2/Scarb2/Sh3glb1/Snf8/Snx12/Snx17/Snx2/Snx3/Snx30/Snx4/Snx5/Snx6/Snx8/Src/Stx12/Stx16/Stx5a/Stx6/Stx7/Stx8/Tbc1d10a/Tbc1d5/Tmcc1/Tmem50a/Tmem87b/Tom1/Ubxn6/Usp7/Vamp3/Vps25/Vps29/Vps35/Vps36/Vps4b/Vti1b/Ykt6/Zfyve16",89,"turquoise","GO_BP"
"17","Leukocytes","GO:0007520","myoblast fusion","41/2493","83/13010",0.493975903614458,2.57786863458648,7.0209870844476,4.70602259468654e-10,2.24939619780937e-07,1.99346026644605e-07,"Capn2/Casp1/Dock1/Ehd1/Gdf15/Mapk14/Neo1/Plekho1/Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Uba52",41,"turquoise","GO_BP"
"18","Leukocytes","GO:0007040","lysosome organization","47/2493","102/13010",0.46078431372549,2.40465460151168,6.93389583085807,5.1884582277363e-10,2.24939619780937e-07,1.99346026644605e-07,"Abca1/Acp2/Aktip/Atp6ap2/Chmp1a/Chmp2a/Chmp2b/Chmp3/Chmp5/Chmp6/Chmp7/Cln3/Cln5/Cln6/Cln8/Creg1/Flcn/Fnip1/Gaa/Grn/Gusb/Hexa/Hexb/Hook3/Irgm1/Lamp1/Lamp2/Lipa/Osbpl11/Osbpl9/P2rx7/Ppp3cb/Ppt1/Rab14/Rab34/Rbx1/Rragc/Snapin/Tfe3/Tmem106b/Tmem165/Tmem175/Tpcn2/Tpp1/Vma21/Vps35/Zkscan3",47,"turquoise","GO_BP"
"19","Leukocytes","GO:0080171","lytic vacuole organization","47/2493","102/13010",0.46078431372549,2.40465460151168,6.93389583085807,5.1884582277363e-10,2.24939619780937e-07,1.99346026644605e-07,"Abca1/Acp2/Aktip/Atp6ap2/Chmp1a/Chmp2a/Chmp2b/Chmp3/Chmp5/Chmp6/Chmp7/Cln3/Cln5/Cln6/Cln8/Creg1/Flcn/Fnip1/Gaa/Grn/Gusb/Hexa/Hexb/Hook3/Irgm1/Lamp1/Lamp2/Lipa/Osbpl11/Osbpl9/P2rx7/Ppp3cb/Ppt1/Rab14/Rab34/Rbx1/Rragc/Snapin/Tfe3/Tmem106b/Tmem165/Tmem175/Tpcn2/Tpp1/Vma21/Vps35/Zkscan3",47,"turquoise","GO_BP"
"20","Leukocytes","GO:0006914","autophagy","149/2493","492/13010",0.302845528455285,1.58043334344294,6.39005490547614,1.04576658201284e-09,3.92929363748292e-07,3.48221925028136e-07,"Akt1/Anxa7/Arsa/Atg4c/Atg5/Atg7/Atp6v0a1/Aup1/Bnip3/Bnip3l/Calm3/Casp1/Cdc37/Cdk16/Cdkn2a/Chmp1a/Chmp2a/Chmp2b/Chmp3/Chmp5/Chmp6/Chmp7/Cisd2/Cln3/Cltc/Creg1/Csnk1a1/Ctsa/Ctsd/Dapk1/Dcaf12/Ddit3/Ddrgk1/Dnm1l/Efnb1/Ehmt2/Ei24/Eif4g2/F830016B08Rik/Fez2/Fkbp8/Flcn/Fundc1/Fundc2/Gaa/Gabarap/Gabarapl1/Gm12250/Gnai3/Gpr137b/Gsk3a/Gusb/Hdac10/Htra2/Iigp1/Il10/Irgm1/Klhl22/Lamp2/Lgals8/Lrsam1/Lyn/Map1lc3b/Map3k7/Mapk3/Mcl1/Mtdh/Mul1/Nampt/Nbr1/Nod1/Nupr1/Ogt/Pacs2/Pafah1b2/Park7/Pdcd6ip/Pik3c2a/Pik3r2/Pip4k2a/Pmp22/Rab12/Rab24/Rab2a/Rab2b/Rab33b/Rab3gap1/Rab8a/Ralb/Rbx1/Rnf166/Rnf41/Rraga/Rragc/Sbf2/Scarb2/Scfd1/Scoc/Sh3glb1/Sirt2/Snapin/Snf8/Snrnp70/Snx30/Snx4/Sptlc2/Stat3/Stx12/Stx17/Tbc1d5/Tcirg1/Tex264/Ticam1/Tlr2/Tmem150b/Tmem208/Tollip/Tom1/Tpcn1/Tpcn2/Tpt1/Trappc4/Trem2/Trim30a/Trim30d/Trim8/Tsc1/Ubqln2/Ubxn6/Ufc1/Ulk1/Ulk2/Usp7/Vamp8/Vmp1/Vps13c/Vps25/Vps37c/Vps41/Vps4b/Vti1b/Wac/Wdfy3/Wdr41/Wdr45/Wipi1/Wnk1/Xpa/Zkscan3",149,"turquoise","GO_BP"
"21","Leukocytes","GO:0061919","process utilizing autophagic mechanism","149/2493","492/13010",0.302845528455285,1.58043334344294,6.39005490547614,1.04576658201284e-09,3.92929363748292e-07,3.48221925028136e-07,"Akt1/Anxa7/Arsa/Atg4c/Atg5/Atg7/Atp6v0a1/Aup1/Bnip3/Bnip3l/Calm3/Casp1/Cdc37/Cdk16/Cdkn2a/Chmp1a/Chmp2a/Chmp2b/Chmp3/Chmp5/Chmp6/Chmp7/Cisd2/Cln3/Cltc/Creg1/Csnk1a1/Ctsa/Ctsd/Dapk1/Dcaf12/Ddit3/Ddrgk1/Dnm1l/Efnb1/Ehmt2/Ei24/Eif4g2/F830016B08Rik/Fez2/Fkbp8/Flcn/Fundc1/Fundc2/Gaa/Gabarap/Gabarapl1/Gm12250/Gnai3/Gpr137b/Gsk3a/Gusb/Hdac10/Htra2/Iigp1/Il10/Irgm1/Klhl22/Lamp2/Lgals8/Lrsam1/Lyn/Map1lc3b/Map3k7/Mapk3/Mcl1/Mtdh/Mul1/Nampt/Nbr1/Nod1/Nupr1/Ogt/Pacs2/Pafah1b2/Park7/Pdcd6ip/Pik3c2a/Pik3r2/Pip4k2a/Pmp22/Rab12/Rab24/Rab2a/Rab2b/Rab33b/Rab3gap1/Rab8a/Ralb/Rbx1/Rnf166/Rnf41/Rraga/Rragc/Sbf2/Scarb2/Scfd1/Scoc/Sh3glb1/Sirt2/Snapin/Snf8/Snrnp70/Snx30/Snx4/Sptlc2/Stat3/Stx12/Stx17/Tbc1d5/Tcirg1/Tex264/Ticam1/Tlr2/Tmem150b/Tmem208/Tollip/Tom1/Tpcn1/Tpcn2/Tpt1/Trappc4/Trem2/Trim30a/Trim30d/Trim8/Tsc1/Ubqln2/Ubxn6/Ufc1/Ulk1/Ulk2/Usp7/Vamp8/Vmp1/Vps13c/Vps25/Vps37c/Vps41/Vps4b/Vti1b/Wac/Wdfy3/Wdr41/Wdr45/Wipi1/Wnk1/Xpa/Zkscan3",149,"turquoise","GO_BP"
"22","Leukocytes","GO:0006949","syncytium formation","46/2493","102/13010",0.450980392156863,2.35349173764973,6.68133696831254,1.88863660743311e-09,6.65272244968313e-07,5.89577677780928e-07,"Adam9/Camk1/Capn2/Casp1/Ccng1/Dock1/Ehd1/Gdf15/Mapk14/Neo1/Plekho1/Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Stat1/Trem2/Uba52",46,"turquoise","GO_BP"
"23","Leukocytes","GO:0000768","syncytium formation by plasma membrane fusion","45/2493","100/13010",0.45,2.34837545126354,6.58999181356021,3.07706246402831e-09,9.63462447070196e-07,8.53839847474521e-07,"Adam9/Camk1/Capn2/Casp1/Dock1/Ehd1/Gdf15/Mapk14/Neo1/Plekho1/Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Stat1/Trem2/Uba52",45,"turquoise","GO_BP"
"24","Leukocytes","GO:0140253","cell-cell fusion","45/2493","100/13010",0.45,2.34837545126354,6.58999181356021,3.07706246402831e-09,9.63462447070196e-07,8.53839847474521e-07,"Adam9/Camk1/Capn2/Casp1/Dock1/Ehd1/Gdf15/Mapk14/Neo1/Plekho1/Rpl10/Rpl10a/Rpl11/Rpl12/Rpl13a/Rpl14/Rpl15/Rpl17/Rpl18/Rpl19/Rpl21/Rpl23/Rpl23a/Rpl24/Rpl27/Rpl27a/Rpl28/Rpl29/Rpl31/Rpl32/Rpl34/Rpl35/Rpl36/Rpl41/Rpl5/Rpl6/Rpl7/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Stat1/Trem2/Uba52",45,"turquoise","GO_BP"
"25","Leukocytes","GO:0048193","Golgi vesicle transport","93/2493","277/13010",0.335740072202166,1.75209720792225,6.16007004595365,6.8374574822149e-09,2.0282058089349e-06,1.79743688382879e-06,"Acbd3/Akt1/Ankfy1/Ap1ar/Arf5/Atp2c1/Atp9b/Bicd2/Chic2/Cln3/Commd1/Copa/Copb1/Copb2/Cope/Copz2/Csk/Cyth3/Ergic2/Ergic3/Erp29/Exoc6b/Exoc8/Gga1/Gltp/Golga7/Golph3/Golph3l/Gosr2/Hyou1/Ier3ip1/Kdelr1/Kif1c/Klhl20/Lamp1/Lman1/Lman2/Mon2/Nrbp1/Pdcd6/Plcb3/Rab10/Rab11a/Rab14/Rab31/Rab33b/Rab34/Rab8a/Rabep1/Rer1/Rnf115/Sar1b/Scfd1/Scyl1/Sec22a/Sec31a/Snx12/Snx3/Snx8/Spire1/Stx17/Stx5a/Stx6/Sys1/Tex261/Tm9sf4/Tmed1/Tmed10/Tmed2/Tmed3/Tmed4/Tmed5/Tmed7/Tmed9/Tmem115/Trappc2l/Trappc3/Trappc4/Trappc5/Trappc6b/Trip11/Use1/Vamp2/Vamp3/Vamp5/Vamp7/Vps29/Vps41/Vti1b/Wipi1/Yif1b/Yipf5/Ykt6",93,"turquoise","GO_BP"
"26","Leukocytes","GO:0034976","response to endoplasmic reticulum stress","86/2493","255/13010",0.337254901960784,1.7600025168511,5.96735738323956,1.98849859110478e-08,5.60358902973328e-06,4.96601358673274e-06,"Akt1/Akt2/Amfr/Apaf1/App/Atf3/Atf4/Atf6b/Aup1/Bag6/Bak1/Bax/Bfar/Ccdc47/Cebpb/Creb3/Ddit3/Ddrgk1/Ddx3x/Derl1/Derl2/Dnajb9/Dnm1l/Edem2/Eef2/Erlec1/Erlin2/Erp29/Erp44/Fbxo6/Fcgr2b/Fis1/H13/Herpud2/Hyou1/Jun/Man1a2/Man1b1/Manf/Marcks/Nck1/Nfe2l1/Nfe2l2/Nod1/Nr1h2/Nr1h3/Nupr1/Os9/Park7/Parp6/Parp8/Pik3r2/Pml/Pmp22/Ppp1r15a/Ppp1r15b/Rcn3/Rhbdd1/Rnf103/Rnf145/Rnf7/Rnft1/Sdf2l1/Sec61b/Sel1l/Serp1/Sigmar1/Sik2/Spop/Stat3/Tmbim4/Tmco1/Tmed2/Tmem129/Tmem33/Tmtc3/Tmub2/Tmx1/Ubac2/Ube2g2/Ube4b/Ubqln2/Ubxn1/Ubxn6/Ufc1/Zbtb8os",86,"turquoise","GO_BP"
"27","Leukocytes","GO:0002218","activation of innate immune response","96/2493","301/13010",0.318936877076412,1.66440785028645,5.67805339602163,6.95195328222995e-08,1.86577184279276e-05,1.6534846277785e-05,"Aars2/Adcy7/Akt1/App/Appl2/Arrb2/Bcl10/Casp1/Cd14/Clec4n/Cmtm7/Cpt1a/Csnk1a1/Cyba/Ddx3x/Ddx60/Dhx58/Fcna/Gbp7/Gm12250/Gpatch3/Gpr108/Gps2/Gusb/Havcr2/Hexim1/Ifi203/Ifi204/Irak1/Irak3/Irf1/Irf2/Irf7/Irgm1/Kcnk13/Kcnk6/Lamp2/Lats2/Lrrc14/Lrrfip2/Ly96/Lyn/Map3k7/Mapk14/Mapkapk2/Matr3/Mfhas1/Mndal/Msr1/Nagk/Nek9/Nfkbia/Nfkbiz/Ninj1/Nod1/Nono/Nr1h3/Oas1a/Oas1g/Ogt/P2rx7/Pcbp2/Peli1/Pepd/Pja2/Pld3/Ppt1/Rab11fip2/Rela/Riok3/Rnf115/Rnf135/Rnf7/Rtn4/Sec14l1/Sfpq/Sin3a/Sirt2/Slc15a3/Smpdl3a/Src/Ticam1/Tifa/Tlr13/Tlr2/Tlr4/Tlr7/Tnf/Tnip2/Tnip3/Trem2/Trim30a/Trim30d/Unc93b1/Zdhhc4/Znfx1",96,"turquoise","GO_BP"
"28","Leukocytes","GO:0016236","macroautophagy","98/2493","312/13010",0.314102564102564,1.63917944603865,5.56377547473243,1.1652106454577e-07,2.97935439747404e-05,2.64036394158124e-05,"Atg4c/Atg5/Atg7/Atp6v0a1/Aup1/Bnip3/Bnip3l/Calm3/Cdc37/Chmp1a/Chmp2a/Chmp2b/Chmp3/Chmp5/Chmp6/Chmp7/Cln3/Csnk1a1/Ctsd/Ddrgk1/Dnm1l/Efnb1/Ehmt2/Ei24/F830016B08Rik/Fez2/Fkbp8/Fundc1/Gaa/Gabarap/Gabarapl1/Gm12250/Gnai3/Gsk3a/Hdac10/Htra2/Iigp1/Irgm1/Lamp2/Lgals8/Lrsam1/Map1lc3b/Map3k7/Mapk3/Mul1/Nbr1/Nod1/Nupr1/Ogt/Pacs2/Pafah1b2/Pdcd6ip/Pik3c2a/Pip4k2a/Rab12/Rab2a/Rab2b/Rab33b/Rab3gap1/Ralb/Rbx1/Rnf41/Rraga/Rragc/Scfd1/Scoc/Sh3glb1/Snapin/Snf8/Snx30/Snx4/Sptlc2/Stx12/Stx17/Tbc1d5/Tcirg1/Tex264/Tlr2/Tom1/Tsc1/Ubqln2/Ubxn6/Ufc1/Ulk1/Ulk2/Usp7/Vamp8/Vmp1/Vps13c/Vps25/Vps37c/Vps41/Vps4b/Vti1b/Wac/Wdfy3/Wdr45/Wipi1",98,"turquoise","GO_BP"
"29","Leukocytes","GO:0031349","positive regulation of defense response","136/2493","470/13010",0.28936170212766,1.51006648402762,5.48357903382448,1.21584725234036e-07,2.97935439747404e-05,2.64036394158124e-05,"Aars2/Abcc1/Adcy7/Akirin2/Akt1/App/Appl2/Arrb2/Bcl10/Casp1/Casp8/Ccr5/Cd14/Cebpa/Cebpb/Cfp/Clec4n/Cmtm7/Cpt1a/Csf1r/Csnk1a1/Ctsc/Ctss/Cyba/Ddx3x/Ddx60/Dhx58/Emilin2/Fcgr1/Fcgr3/Fcna/Fem1a/Gbp7/Gm12250/Gpatch3/Gpr108/Gps2/Grn/Gusb/H2-M3/Havcr2/Hexim1/Hyal2/Ifi203/Ifi204/Il1b/Irak1/Irak3/Irf1/Irf2/Irf7/Irgm1/Kcnk13/Kcnk6/Lamp1/Lamp2/Lats2/Lgals1/Lilra5/Lrrc14/Lrrfip2/Lrsam1/Ly96/Lyn/Map3k7/Mapk1/Mapk14/Mapk3/Mapkapk2/Matr3/Mfhas1/Mmp12/Mndal/Msr1/Nagk/Nek9/Nfkb1/Nfkbia/Nfkbiz/Ninj1/Nod1/Nono/Nr1h3/Nupr1/Oas1a/Oas1g/Ogt/P2rx7/Park7/Pcbp2/Peli1/Pepd/Pja2/Pld3/Polr3b/Ppt1/Rab11fip2/Rab34/Ralb/Rela/Riok3/Rnf115/Rnf135/Rnf220/Rnf7/Rps19/Rtn4/Sec14l1/Sfpq/Sin3a/Sirt2/Slc15a3/Smpdl3a/Snx4/Src/Stat3/Ticam1/Tifa/Tlr13/Tlr2/Tlr4/Tlr7/Tnf/Tnfrsf1a/Tnip2/Tnip3/Trem2/Trim30a/Trim30d/Trpv4/Ttc1/Unc93b1/Vamp7/Vamp8/Zdhhc4/Znfx1",136,"turquoise","GO_BP"
