"","celltype","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","module","database"
"1","EndocardialCells","R-MMU-77075","RNA Pol II CTD phosphorylation and interaction with CE","6/193","25/6819",0.24,8.47958549222798,6.39390531694864,5.37476906539421e-05,0.0248929994156955,0.0236775517587466,"12572/13871/68705/14885/231329/24018",6,"darkred","Reactome"
"2","EndocardialCells","R-MMU-72086","mRNA Capping","6/193","27/6819",0.222222222222222,7.85146804835924,6.08762816094263,8.56901873173685e-05,0.0248929994156955,0.0236775517587466,"12572/13871/68705/14885/231329/24018",6,"darkred","Reactome"
"3","Leukocytes","R-MMU-1474244","Extracellular matrix organization","3/7","208/6819",0.0144230769230769,14.0501373626374,6.12707745809434,0.00089422992133735,0.0277211275614578,0.0169433037727077,"16775/17150/81877",3,"darkred","Reactome"
"4","Fibroblasts","R-MMU-196780","Biotin transport and metabolism","1/1","10/6819",0.1,681.9,26.0940606268936,0.00146649068778426,0.00615926088869356,0.00108057208573571,"100705",1,"darkgrey","Reactome"
"5","Fibroblasts","R-MMU-200425","Carnitine shuttle","1/1","14/6819",0.0714285714285714,487.071428571429,22.0470276584266,0.00205308696289785,0.00615926088869356,0.00108057208573571,"100705",1,"darkgrey","Reactome"
"6","Fibroblasts","R-MMU-196849","Metabolism of water-soluble vitamins and cofactors","1/1","87/6819",0.0114942528735632,78.3793103448276,8.79655104827043,0.012758468983722,0.0253409590849099,0.00444578229559823,"100705",1,"darkgrey","Reactome"
"7","Fibroblasts","R-MMU-8978868","Fatty acid metabolism","1/1","137/6819",0.0072992700729927,49.7737226277372,6.98381862792393,0.0200909224226425,0.0253409590849099,0.00444578229559823,"100705",1,"darkgrey","Reactome"
"8","Fibroblasts","R-MMU-196854","Metabolism of vitamins and cofactors","1/1","144/6819",0.00694444444444444,47.3541666666667,6.80838943265341,0.0211174659040916,0.0253409590849099,0.00444578229559823,"100705",1,"darkgrey","Reactome"
"9","Leukocytes","R-MMU-983168","Antigen processing: Ubiquitination & Proteasome degradation","3/6","249/6819",0.0120481927710843,13.6927710843374,6.05491938736517,0.000886577563075125,0.0078415462335754,0.00300154879754082,"269514/170823/211949",3,"darkgrey","Reactome"
"10","Leukocytes","R-MMU-983169","Class I MHC mediated antigen processing & presentation","3/6","293/6819",0.0102389078498294,11.6365187713311,5.52261433034054,0.00142573567883189,0.0078415462335754,0.00300154879754082,"269514/170823/211949",3,"darkgrey","Reactome"
"11","Leukocytes","R-MMU-8951664","Neddylation","2/6","184/6819",0.0108695652173913,12.3532608695652,4.63280471626504,0.0101131559167038,0.0370815716945806,0.0141939030409878,"269514/211949",2,"darkgrey","Reactome"
"12","SmoothMuscleCells","R-MMU-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","1/2","17/6819",0.0588235294117647,200.558823529412,14.109899847295,0.00498021786226976,0.0149406535868093,NA,"106931",1,"darkgreen","Reactome"
"13","SmoothMuscleCells","R-MMU-8957275","Post-translational protein phosphorylation","1/2","86/6819",0.0116279069767442,39.6453488372093,6.17716211944426,0.0250664082821063,0.0268033544393564,NA,"16011",1,"darkgreen","Reactome"
"14","SmoothMuscleCells","R-MMU-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","1/2","92/6819",0.0108695652173913,37.0597826086956,5.96421311371415,0.0268033544393564,0.0268033544393564,NA,"16011",1,"darkgreen","Reactome"
"15","EndocardialCells","R-MMU-72163","mRNA Splicing - Major Pathway","13/124","178/6819",0.0730337078651685,4.01626495106923,5.5491542749195,1.84772899302231e-05,0.00676794151204985,0.00662508423430449,"72047/233908/229279/59013/27756/68479/17749/67010/107686/66177/68134/67439/66983",13,"turquoise","Reactome"
"16","EndocardialCells","R-MMU-72172","mRNA Splicing","13/124","184/6819",0.0706521739130435,3.88529978962132,5.39937439070336,2.63192568875568e-05,0.00676794151204985,0.00662508423430449,"72047/233908/229279/59013/27756/68479/17749/67010/107686/66177/68134/67439/66983",13,"turquoise","Reactome"
"17","EndocardialCells","R-MMU-156827","L13a-mediated translational silencing of Ceruloplasmin expression","9/124","100/6819",0.09,4.94927419354839,5.41413420926136,7.68320946404839e-05,0.00676794151204985,0.00662508423430449,"13681/26451/114641/67671/67248/67186/20054/66481/20116",9,"turquoise","Reactome"
"18","EndocardialCells","R-MMU-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","9/124","101/6819",0.0891089108910891,4.90027147876078,5.37402366651194,8.30715055998192e-05,0.00676794151204985,0.00662508423430449,"13681/26451/114641/67671/67248/67186/20054/66481/20116",9,"turquoise","Reactome"
"19","EndocardialCells","R-MMU-927802","Nonsense-Mediated Decay (NMD)","9/124","102/6819",0.0882352941176471,4.85222960151803,5.33443743949283,8.97316449254211e-05,0.00676794151204985,0.00662508423430449,"26451/114641/67671/67248/67186/20054/66481/20116/68134",9,"turquoise","Reactome"
"20","EndocardialCells","R-MMU-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","9/124","102/6819",0.0882352941176471,4.85222960151803,5.33443743949283,8.97316449254211e-05,0.00676794151204985,0.00662508423430449,"26451/114641/67671/67248/67186/20054/66481/20116/68134",9,"turquoise","Reactome"
"21","EndocardialCells","R-MMU-9954714","PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA","8/124","80/6819",0.1,5.4991935483871,5.50866030189188,9.24201726780063e-05,0.00676794151204985,0.00662508423430449,"26451/114641/67671/67248/67186/20054/66481/20116",8,"turquoise","Reactome"
"22","EndocardialCells","R-MMU-1799339","SRP-dependent cotranslational protein targeting to membrane","8/124","82/6819",0.0975609756097561,5.36506687647522,5.41163634301414,0.000110240426092029,0.00676794151204985,0.00662508423430449,"26451/114641/67671/67248/67186/20054/66481/20116",8,"turquoise","Reactome"
"23","EndocardialCells","R-MMU-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","8/124","84/6819",0.0952380952380952,5.23732718894009,5.31773747155808,0.000130814563886001,0.00676794151204985,0.00662508423430449,"26451/114641/67671/67248/67186/20054/66481/20116",8,"turquoise","Reactome"
"24","EndocardialCells","R-MMU-72613","Eukaryotic Translation Initiation","9/124","108/6819",0.0833333333333333,4.58266129032258,5.10726108844369,0.00013983988835424,0.00676794151204985,0.00662508423430449,"13681/26451/114641/67671/67248/67186/20054/66481/20116",9,"turquoise","Reactome"
"25","EndocardialCells","R-MMU-72737","Cap-dependent Translation Initiation","9/124","108/6819",0.0833333333333333,4.58266129032258,5.10726108844369,0.00013983988835424,0.00676794151204985,0.00662508423430449,"13681/26451/114641/67671/67248/67186/20054/66481/20116",9,"turquoise","Reactome"
"26","EndocardialCells","R-MMU-9954716","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA","8/124","85/6819",0.0941176470588235,5.17571157495256,5.27190348199163,0.000142233446838176,0.00676794151204985,0.00662508423430449,"26451/114641/67671/67248/67186/20054/66481/20116",8,"turquoise","Reactome"
"27","EndocardialCells","R-MMU-72689","Formation of a pool of free 40S subunits","8/124","90/6819",0.0888888888888889,4.88817204301075,5.05307232266532,0.000212384276275643,0.0092363462919753,0.00904138608358168,"26451/114641/67671/67248/67186/20054/66481/20116",8,"turquoise","Reactome"
"28","EndocardialCells","R-MMU-72203","Processing of Capped Intron-Containing Pre-mRNA","14/124","258/6819",0.0542635658914729,2.98405851462866,4.42123257158975,0.000226460329400445,0.0092363462919753,0.00904138608358168,"72047/233908/229279/59013/27756/18789/68479/17749/67010/107686/66177/68134/67439/66983",14,"turquoise","Reactome"
"29","EndocardialCells","R-MMU-9948299","Ribosome-associated quality control","9/124","123/6819",0.0731707317073171,4.02380015735641,4.60534286692362,0.000374358178175063,0.0142505679825307,0.0139497679025234,"17463/26451/114641/67671/67248/67186/20054/66481/20116",9,"turquoise","Reactome"
"30","EndocardialCells","R-MMU-72187","mRNA 3'-end processing","9/124","132/6819",0.0681818181818182,3.74945014662757,4.34091421853383,0.000629343012814738,0.022459678769826,0.0219856013029359,"72047/233908/229279/59013/18789/68479/17749/107686/68134",9,"turquoise","Reactome"
"31","EndocardialCells","R-MMU-72766","Translation","13/124","256/6819",0.05078125,2.79255922379032,3.97838074216626,0.000720879069830196,0.0242130558160613,0.0237019681783179,"13681/68836/64660/17463/26451/114641/67671/67248/67186/20054/66481/20116/67674",13,"turquoise","Reactome"
"32","EndocardialCells","R-MMU-9770562","mRNA Polyadenylation","8/124","110/6819",0.0727272727272727,3.99941348973607,4.31586485926998,0.000829458721135599,0.0263122738760237,0.0257568760773686,"72047/233908/229279/59013/18789/68479/17749/107686",8,"turquoise","Reactome"
"33","EndocardialCells","R-MMU-429914","Deadenylation-dependent mRNA decay","5/124","46/6819",0.108695652173913,5.97738429172511,4.60949768553487,0.00138442058095492,0.0416054816697504,0.0407272758164577,"232791/231464/70640/13681/27756",5,"turquoise","Reactome"
"34","EndothelialCells","R-MMU-446193","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","25/1047","65/6819",0.384615384615385,2.50495922415693,5.19205831251512,4.55235975879451e-06,0.0044704172831362,0.0044704172831362,"208211/223774/66789/208624/381903/102580/245847/12764/57170/13478/13480/14583/218138/50798/110119/56174/235504/24060/57357/20442/20441/20443/54613/20446/50935",25,"turquoise","Reactome"
"35","EndothelialCells","R-MMU-74158","RNA Polymerase III Transcription","14/1047","32/6819",0.4375,2.84939111747851,4.46584360652909,0.000115244657511186,0.037723417891995,0.037723417891995,"233863/71752/98488/269252/67371/20016/218832/70408/18986/102209/77634/227644/330959/21374",14,"turquoise","Reactome"
"36","EndothelialCells","R-MMU-76046","RNA Polymerase III Transcription Initiation","14/1047","32/6819",0.4375,2.84939111747851,4.46584360652909,0.000115244657511186,0.037723417891995,0.037723417891995,"233863/71752/98488/269252/67371/20016/218832/70408/18986/102209/77634/227644/330959/21374",14,"turquoise","Reactome"
"37","Leukocytes","R-MMU-156827","L13a-mediated translational silencing of Ceruloplasmin expression","67/1429","100/6819",0.67,3.19715185444367,11.396145451208,1.88465950771795e-23,1.42658691282895e-20,1.20162624541272e-20,"67204/26905/56347/16341/66085/68135/73830/13681/75705/14109/18458/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",67,"turquoise","Reactome"
"38","Leukocytes","R-MMU-1799339","SRP-dependent cotranslational protein targeting to membrane","59/1429","82/6819",0.719512195121951,3.4334175357149,11.4140695914342,2.75402878924508e-23,1.42658691282895e-20,1.20162624541272e-20,"14109/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/20813/27058/22186",59,"turquoise","Reactome"
"39","Leukocytes","R-MMU-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","67/1429","101/6819",0.663366336633663,3.16549688558779,11.288818247361,4.48271398548916e-23,1.54803056298892e-20,1.30391926104229e-20,"67204/26905/56347/16341/66085/68135/73830/13681/75705/226982/14109/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",67,"turquoise","Reactome"
"40","Leukocytes","R-MMU-72689","Formation of a pool of free 40S subunits","62/1429","90/6819",0.688888888888889,3.28728714718918,11.2464876426683,8.82949625920229e-23,2.28683953113339e-20,1.92622431549439e-20,"56347/16341/66085/68135/73830/14109/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",62,"turquoise","Reactome"
"41","Leukocytes","R-MMU-72613","Eukaryotic Translation Initiation","69/1429","108/6819",0.638888888888889,3.04869372521577,11.0495737734463,2.6171394894738e-22,4.51892751849142e-20,3.80633094170838e-20,"67204/26905/56347/16341/66085/68135/73830/13681/75705/13685/226982/14109/18458/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",69,"turquoise","Reactome"
"42","Leukocytes","R-MMU-72737","Cap-dependent Translation Initiation","69/1429","108/6819",0.638888888888889,3.04869372521577,11.0495737734463,2.6171394894738e-22,4.51892751849142e-20,3.80633094170838e-20,"67204/26905/56347/16341/66085/68135/73830/13681/75705/13685/226982/14109/18458/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",69,"turquoise","Reactome"
"43","Leukocytes","R-MMU-9954714","PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA","57/1429","80/6819",0.7125,3.39995626312106,11.1173383339563,3.43839516400267e-22,5.08882484272396e-20,4.28636028715521e-20,"14109/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",57,"turquoise","Reactome"
"44","Leukocytes","R-MMU-9954716","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA","59/1429","85/6819",0.694117647058824,3.3122380932779,11.0447448844803,5.36439489129313e-22,6.9468913842246e-20,5.8514254801079e-20,"14109/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/78294/67941/27050/20102/20103/20104/20115/20116/76846/22186/66105",59,"turquoise","Reactome"
"45","Leukocytes","R-MMU-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","58/1429","84/6819",0.69047619047619,3.29486154153754,10.8962625985341,1.83313643473195e-21,2.11014371820256e-19,1.77739193496233e-19,"14109/18458/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",58,"turquoise","Reactome"
"46","Leukocytes","R-MMU-72766","Translation","118/1429","256/6819",0.4609375,2.19953310881735,10.0723602488657,3.71257188568185e-20,3.8462244735664e-18,3.23970746655817e-18,"66077/55949/66656/67160/13629/67204/26905/56347/16341/66085/68135/73830/13681/75705/13685/226982/14109/102060/94061/66419/27397/19935/67707/94064/68611/107734/66845/94065/66223/94066/18100/52443/68836/67212/78523/64659/66242/66258/68565/64655/64660/64658/57312/14548/77721/69527/18458/26441/26444/26445/26446/19173/57296/69956/56438/68098/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/78294/67941/27050/20102/20103/20104/20115/20116/76846/20813/27058/66855/67674/22186/66105",118,"turquoise","Reactome"
"47","Leukocytes","R-MMU-927802","Nonsense-Mediated Decay (NMD)","61/1429","102/6819",0.598039215686274,2.85376445889762,9.71219052511937,8.80238910817627e-18,7.59939593005885e-16,6.40103558831415e-16,"14109/18458/52830/60365/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186/68134",61,"turquoise","Reactome"
"48","Leukocytes","R-MMU-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","61/1429","102/6819",0.598039215686274,2.85376445889762,9.71219052511937,8.80238910817627e-18,7.59939593005885e-16,6.40103558831415e-16,"14109/18458/52830/60365/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186/68134",61,"turquoise","Reactome"
"49","Leukocytes","R-MMU-9948299","Ribosome-associated quality control","68/1429","123/6819",0.552845528455285,2.63810612913687,9.43924152686196,3.74315243909213e-17,2.98300455915342e-15,2.51261001781973e-15,"14109/26441/26444/26445/26446/19173/57296/56438/68098/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/78294/67941/27050/20102/20103/20104/20115/20116/76846/66855/22186/66105",68,"turquoise","Reactome"
"50","Leukocytes","R-MMU-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","38/1429","56/6819",0.678571428571429,3.23805358392482,8.65854723144946,4.20315283106276e-14,3.11033309498644e-12,2.61985992251957e-12,"67204/26905/56347/16341/66085/68135/73830/13681/75705/13685/14109/18458/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",38,"turquoise","Reactome"
"51","Leukocytes","R-MMU-72695","Formation of the ternary complex, and subsequently, the 43S complex","34/1429","48/6819",0.708333333333333,3.38007347795661,8.51990607203393,1.31200736474413e-13,9.00594395613481e-12,7.58578290960756e-12,"67204/26905/56347/16341/66085/68135/73830/14109/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",34,"turquoise","Reactome"
"52","Leukocytes","R-MMU-72649","Translation initiation complex formation","37/1429","55/6819",0.672727272727273,3.21016604109676,8.47334086021177,1.39087937546484e-13,9.00594395613481e-12,7.58578290960756e-12,"67204/26905/56347/16341/66085/68135/73830/13681/75705/14109/18458/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",37,"turquoise","Reactome"
"53","Leukocytes","R-MMU-72702","Ribosomal scanning and start codon recognition","36/1429","55/6819",0.654545454545455,3.1234047967428,8.14071535461742,1.05683885101002e-12,6.44050029203752e-11,5.42488797205761e-11,"67204/26905/56347/16341/66085/68135/73830/13681/75705/14109/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/22186",36,"turquoise","Reactome"
"54","Leukocytes","R-MMU-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","70/1429","160/6819",0.4375,2.08769244226732,7.16822823980304,4.33634638259347e-11,2.24622742618342e-09,1.89201639535262e-09,"57316/27373/56200/78394/14791/14109/102462/68533/67619/75273/66878/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67676/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/224823/22186/72554",70,"turquoise","Reactome"
"55","Leukocytes","R-MMU-72312","rRNA processing","70/1429","160/6819",0.4375,2.08769244226732,7.16822823980304,4.33634638259347e-11,2.24622742618342e-09,1.89201639535262e-09,"57316/27373/56200/78394/14791/14109/102462/68533/67619/75273/66878/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67676/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/224823/22186/72554",70,"turquoise","Reactome"
"56","Leukocytes","R-MMU-8868773","rRNA processing in the nucleus and cytosol","70/1429","160/6819",0.4375,2.08769244226732,7.16822823980304,4.33634638259347e-11,2.24622742618342e-09,1.89201639535262e-09,"57316/27373/56200/78394/14791/14109/102462/68533/67619/75273/66878/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/67676/67097/27207/20042/68052/20044/20054/267019/20055/20068/20084/20085/16898/67427/66475/20088/75617/27370/67941/27050/20102/20103/20104/20115/20116/76846/224823/22186/72554",70,"turquoise","Reactome"
"57","Leukocytes","R-MMU-199991","Membrane Trafficking","156/1429","470/6819",0.331914893617021,1.5838542054405,6.75384218535544,9.99689867871143e-11,4.93180334816431e-09,4.15409975170515e-09,"170760/11465/54130/74117/11651/11652/245886/11764/11772/71770/232910/11782/11820/11844/56443/76709/56378/68089/67771/109689/216869/76895/30948/14533/12402/231874/68953/68942/66700/76959/208092/105513/67300/12847/70349/50797/59042/12848/26891/26894/56358/13032/64138/19159/13132/13191/69654/53598/59288/13423/13427/13855/218503/56486/108148/74375/14569/75612/224139/56494/15239/215114/16443/68137/16562/16568/16569/16579/70361/66890/17113/67443/108124/67602/66147/18002/320634/23970/18472/18475/18704/18717/18783/243819/19325/53869/19328/68365/19330/106572/67844/19338/77407/226407/74760/271457/19345/17274/235442/56382/194590/74030/78294/66397/319934/12492/76983/56367/317717/69162/58194/56017/20619/20615/27681/67804/69178/20779/108800/228960/67727/20909/56389/58244/66460/103724/70296/68581/56334/66111/66676/67511/56395/59005/27096/60409/66682/78232/22041/109181/64930/67951/22186/67123/54609/22241/67023/98910/22318/22319/22320/28084/70160/107305/20479/56418",156,"turquoise","Reactome"
"58","Leukocytes","R-MMU-5653656","Vesicle-mediated transport","161/1429","496/6819",0.324596774193548,1.54893310232737,6.53655467866649,3.33664823992251e-10,1.57125798934533e-08,1.32348391908888e-08,"170760/11465/54130/74117/11651/11652/245886/11764/11772/71770/232910/11782/11816/11820/11844/56443/76709/56378/68089/67771/109689/216869/76895/30948/14533/12402/231874/93671/68953/68942/66700/76959/208092/105513/67300/12847/70349/50797/59042/12848/26891/26894/56358/13032/64138/19159/13132/13191/69654/53598/59288/13423/13427/13855/218503/56486/108148/74375/14569/75612/224139/56494/15239/215114/16443/68137/16562/16568/16569/16579/70361/66890/16971/17113/67443/20288/108124/67602/66147/18002/320634/23970/18472/18475/18704/18717/18783/243819/19325/53869/19328/68365/19330/106572/67844/19338/77407/226407/74760/271457/19345/17274/235442/56382/194590/74030/78294/66397/319934/20778/12492/76983/56367/317717/69162/58194/56017/20619/20615/27681/67804/69178/20779/108800/228960/67727/20909/56389/58244/66460/103724/70296/68581/56334/66111/66676/67511/56395/59005/27096/60409/66682/78232/22041/109181/64930/67951/22186/67123/54609/22241/67023/98910/22318/22319/22320/28084/70160/107305/20479/56418",161,"turquoise","Reactome"
"59","Leukocytes","R-MMU-9954709","Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide","41/1429","84/6819",0.488095238095238,2.32912626212136,6.31084207763544,1.06394501391007e-08,4.79237841048189e-07,4.03666094522403e-07,"26441/26444/26445/26446/19173/57296/56438/68098/110954/67025/269261/22121/67115/66480/19899/19921/19933/19934/68028/65019/268449/68193/19942/26451/19943/19944/114641/19951/68436/66489/66483/100503670/19988/19989/26961/20005/56040/67186/78294/66855/22186",41,"turquoise","Reactome"
"60","Leukocytes","R-MMU-6798695","Neutrophil degranulation","126/1429","385/6819",0.327272727272727,1.5617023983714,5.84179543445675,1.93937100824513e-08,8.37161818559146e-07,7.05148493787373e-07,"67912/11487/11593/11717/105722/11772/68724/74125/67771/11883/11886/74244/70495/11975/12010/55950/69550/12267/12273/76025/12475/12512/12514/18636/26888/69810/17474/56620/70349/72042/12946/433375/13014/19025/13030/13032/13033/13036/13040/64138/14825/109754/13057/20430/13205/69537/100040531/13629/76299/14130/246256/14133/14190/14276/71665/14387/14569/14590/80860/75612/57437/14751/14824/110006/14990/14991/15212/52120/15369/15926/15951/16783/16784/83409/56692/232801/17105/17159/26413/26416/56615/100040462/78388/68197/18010/18033/18103/67963/20409/18475/231887/216134/18648/102595/18950/72461/53381/18753/110078/70536/19325/68365/19330/19336/106572/19345/109905/215449/74012/11848/68195/20719/19261/18173/20619/20813/13830/27060/24088/69660/67706/21938/54473/21968/52588/22320",126,"turquoise","Reactome"
"61","Leukocytes","R-MMU-8856828","Clathrin-mediated endocytosis","46/1429","117/6819",0.393162393162393,1.8761192155174,4.9215755357296,3.83607956502583e-06,0.00015896713717467,0.000133899366711849,"11465/74117/11772/71770/232910/56443/76709/56378/68089/67771/109689/216869/30948/12402/67300/12848/26891/26894/13132/13855/218503/15239/215114/16443/17113/67602/66147/18002/320634/23970/18704/18717/271457/19345/194590/78294/12492/58194/56017/108800/22041/22186/54609/22318/22319/22320",46,"turquoise","Reactome"
"62","Leukocytes","R-MMU-446203","Asparagine N-linked glycosylation","76/1429","228/6819",0.333333333333333,1.59062281315605,4.67037997739161,6.6572813966057e-06,0.000265267058726289,0.000223436691408345,"54130/66789/66248/245847/23802/11844/11890/57370/56336/56386/12764/12847/70349/50797/59042/56358/19025/13032/64138/13191/69654/53598/59288/67819/67422/227697/13478/13480/13481/13427/217364/71665/218138/224139/56494/68137/70361/66890/17156/17158/242362/17308/217664/56174/108124/18010/243819/19703/78294/66397/76983/317717/69162/235504/57357/20443/54613/50935/20452/67727/56389/68581/56334/66111/66676/67511/56395/59005/27096/60409/66682/78232/67951/22186/225896/56418",76,"turquoise","Reactome"
"63","Leukocytes","R-MMU-430039","mRNA decay by 5' to 3' exoribonuclease","10/1429","13/6819",0.769230769230769,3.67066803036012,4.9624465457456,2.42958812869756e-05,0.000900462785715993,0.000758467434828854,"70640/13209/234699/67207/67678/50783/66373/78651/66094/225929",10,"turquoise","Reactome"
